,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,index,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition_Pos,Condition_RRA,Condition_RRN,Condition_Street,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Na,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Paved Drive_P,Paved Drive_Y,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD 
77,4.0,3.0,3.0,520.0,520.0,0.0,0.0,2.0,4.0,240.0,1.0,2.0,1040.0,16.0,12.0,12.0,2080.0,2080.0,0.0,0.0,8.0,16.0,960.0,4.0,8.0,4160.0,9.0,9.0,1560.0,1560.0,0.0,0.0,6.0,12.0,720.0,3.0,6.0,3120.0,9.0,1560.0,1560.0,0.0,0.0,6.0,12.0,720.0,3.0,6.0,3120.0,270400.0,270400.0,0.0,0.0,1040.0,2080.0,124800.0,520.0,1040.0,540800.0,270400.0,0.0,0.0,1040.0,2080.0,124800.0,520.0,1040.0,540800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,480.0,2.0,4.0,2080.0,16.0,960.0,4.0,8.0,4160.0,57600.0,240.0,480.0,249600.0,1.0,2.0,1040.0,4.0,2080.0,1081600.0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
78,5.0,3.0,3.0,1105.0,2274.0,0.0,0.0,3.0,12.0,480.0,2.0,7.0,3379.0,25.0,15.0,15.0,5525.0,11370.0,0.0,0.0,15.0,60.0,2400.0,10.0,35.0,16895.0,9.0,9.0,3315.0,6822.0,0.0,0.0,9.0,36.0,1440.0,6.0,21.0,10137.0,9.0,3315.0,6822.0,0.0,0.0,9.0,36.0,1440.0,6.0,21.0,10137.0,1221025.0,2512770.0,0.0,0.0,3315.0,13260.0,530400.0,2210.0,7735.0,3733795.0,5171076.0,0.0,0.0,6822.0,27288.0,1091520.0,4548.0,15918.0,7683846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,1440.0,6.0,21.0,10137.0,144.0,5760.0,24.0,84.0,40548.0,230400.0,960.0,3360.0,1621920.0,4.0,14.0,6758.0,49.0,23653.0,11417641.0,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
79,5.0,4.0,3.0,936.0,1601.0,0.0,0.0,3.0,6.0,0.0,2.0,5.0,2537.0,25.0,20.0,15.0,4680.0,8005.0,0.0,0.0,15.0,30.0,0.0,10.0,25.0,12685.0,16.0,12.0,3744.0,6404.0,0.0,0.0,12.0,24.0,0.0,8.0,20.0,10148.0,9.0,2808.0,4803.0,0.0,0.0,9.0,18.0,0.0,6.0,15.0,7611.0,876096.0,1498536.0,0.0,0.0,2808.0,5616.0,0.0,1872.0,4680.0,2374632.0,2563201.0,0.0,0.0,4803.0,9606.0,0.0,3202.0,8005.0,4061737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,0.0,6.0,15.0,7611.0,36.0,0.0,12.0,30.0,15222.0,0.0,0.0,0.0,0.0,4.0,10.0,5074.0,25.0,12685.0,6436369.0,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,5.0,3.0,3.0,616.0,1232.0,0.0,0.0,3.0,6.0,480.0,1.0,4.0,1848.0,25.0,15.0,15.0,3080.0,6160.0,0.0,0.0,15.0,30.0,2400.0,5.0,20.0,9240.0,9.0,9.0,1848.0,3696.0,0.0,0.0,9.0,18.0,1440.0,3.0,12.0,5544.0,9.0,1848.0,3696.0,0.0,0.0,9.0,18.0,1440.0,3.0,12.0,5544.0,379456.0,758912.0,0.0,0.0,1848.0,3696.0,295680.0,616.0,2464.0,1138368.0,1517824.0,0.0,0.0,3696.0,7392.0,591360.0,1232.0,4928.0,2276736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,1440.0,3.0,12.0,5544.0,36.0,2880.0,6.0,24.0,11088.0,230400.0,480.0,1920.0,887040.0,1.0,4.0,1848.0,16.0,7392.0,3415104.0,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
81,9.0,5.0,5.0,2216.0,2234.0,1.0,0.0,5.0,9.0,1166.0,2.0,3.0,4450.0,81.0,45.0,45.0,19944.0,20106.0,9.0,0.0,45.0,81.0,10494.0,18.0,27.0,40050.0,25.0,25.0,11080.0,11170.0,5.0,0.0,25.0,45.0,5830.0,10.0,15.0,22250.0,25.0,11080.0,11170.0,5.0,0.0,25.0,45.0,5830.0,10.0,15.0,22250.0,4910656.0,4950544.0,2216.0,0.0,11080.0,19944.0,2583856.0,4432.0,6648.0,9861200.0,4990756.0,2234.0,0.0,11170.0,20106.0,2604844.0,4468.0,6702.0,9941300.0,1.0,0.0,5.0,9.0,1166.0,2.0,3.0,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,45.0,5830.0,10.0,15.0,22250.0,81.0,10494.0,18.0,27.0,40050.0,1359556.0,2332.0,3498.0,5188700.0,4.0,6.0,8900.0,9.0,13350.0,19802500.0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
82,5.0,3.0,3.0,876.0,1416.0,0.0,0.0,3.0,7.0,720.0,1.5,5.5,2292.0,25.0,15.0,15.0,4380.0,7080.0,0.0,0.0,15.0,35.0,3600.0,7.5,27.5,11460.0,9.0,9.0,2628.0,4248.0,0.0,0.0,9.0,21.0,2160.0,4.5,16.5,6876.0,9.0,2628.0,4248.0,0.0,0.0,9.0,21.0,2160.0,4.5,16.5,6876.0,767376.0,1240416.0,0.0,0.0,2628.0,6132.0,630720.0,1314.0,4818.0,2007792.0,2005056.0,0.0,0.0,4248.0,9912.0,1019520.0,2124.0,7788.0,3245472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,2160.0,4.5,16.5,6876.0,49.0,5040.0,10.5,38.5,16044.0,518400.0,1080.0,3960.0,1650240.0,2.25,8.25,3438.0,30.25,12606.0,5253264.0,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
83,4.0,3.0,3.0,864.0,864.0,0.0,0.0,3.0,5.0,576.0,1.0,4.0,1728.0,16.0,12.0,12.0,3456.0,3456.0,0.0,0.0,12.0,20.0,2304.0,4.0,16.0,6912.0,9.0,9.0,2592.0,2592.0,0.0,0.0,9.0,15.0,1728.0,3.0,12.0,5184.0,9.0,2592.0,2592.0,0.0,0.0,9.0,15.0,1728.0,3.0,12.0,5184.0,746496.0,746496.0,0.0,0.0,2592.0,4320.0,497664.0,864.0,3456.0,1492992.0,746496.0,0.0,0.0,2592.0,4320.0,497664.0,864.0,3456.0,1492992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1728.0,3.0,12.0,5184.0,25.0,2880.0,5.0,20.0,8640.0,331776.0,576.0,2304.0,995328.0,1.0,4.0,1728.0,16.0,6912.0,2985984.0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
84,6.0,3.0,5.0,1189.0,1189.0,1.0,0.0,3.0,4.0,392.0,2.0,4.0,2378.0,36.0,18.0,30.0,7134.0,7134.0,6.0,0.0,18.0,24.0,2352.0,12.0,24.0,14268.0,9.0,15.0,3567.0,3567.0,3.0,0.0,9.0,12.0,1176.0,6.0,12.0,7134.0,25.0,5945.0,5945.0,5.0,0.0,15.0,20.0,1960.0,10.0,20.0,11890.0,1413721.0,1413721.0,1189.0,0.0,3567.0,4756.0,466088.0,2378.0,4756.0,2827442.0,1413721.0,1189.0,0.0,3567.0,4756.0,466088.0,2378.0,4756.0,2827442.0,1.0,0.0,3.0,4.0,392.0,2.0,4.0,2378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,1176.0,6.0,12.0,7134.0,16.0,1568.0,8.0,16.0,9512.0,153664.0,784.0,1568.0,932176.0,4.0,8.0,4756.0,16.0,9512.0,5654884.0,84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
85,9.0,5.0,5.0,1666.0,1666.0,1.0,0.0,4.0,6.0,575.0,2.0,4.0,3332.0,81.0,45.0,45.0,14994.0,14994.0,9.0,0.0,36.0,54.0,5175.0,18.0,36.0,29988.0,25.0,25.0,8330.0,8330.0,5.0,0.0,20.0,30.0,2875.0,10.0,20.0,16660.0,25.0,8330.0,8330.0,5.0,0.0,20.0,30.0,2875.0,10.0,20.0,16660.0,2775556.0,2775556.0,1666.0,0.0,6664.0,9996.0,957950.0,3332.0,6664.0,5551112.0,2775556.0,1666.0,0.0,6664.0,9996.0,957950.0,3332.0,6664.0,5551112.0,1.0,0.0,4.0,6.0,575.0,2.0,4.0,3332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,2300.0,8.0,16.0,13328.0,36.0,3450.0,12.0,24.0,19992.0,330625.0,1150.0,2300.0,1915900.0,4.0,8.0,6664.0,16.0,13328.0,11102224.0,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
86,7.0,4.0,4.0,1176.0,1200.0,1.0,0.0,4.0,5.0,555.0,2.0,4.0,2376.0,49.0,28.0,28.0,8232.0,8400.0,7.0,0.0,28.0,35.0,3885.0,14.0,28.0,16632.0,16.0,16.0,4704.0,4800.0,4.0,0.0,16.0,20.0,2220.0,8.0,16.0,9504.0,16.0,4704.0,4800.0,4.0,0.0,16.0,20.0,2220.0,8.0,16.0,9504.0,1382976.0,1411200.0,1176.0,0.0,4704.0,5880.0,652680.0,2352.0,4704.0,2794176.0,1440000.0,1200.0,0.0,4800.0,6000.0,666000.0,2400.0,4800.0,2851200.0,1.0,0.0,4.0,5.0,555.0,2.0,4.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,2220.0,8.0,16.0,9504.0,25.0,2775.0,10.0,20.0,11880.0,308025.0,1110.0,2220.0,1318680.0,4.0,8.0,4752.0,16.0,9504.0,5645376.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
87,5.0,3.0,4.0,928.0,928.0,0.0,0.0,3.0,4.0,252.0,1.0,3.0,1856.0,25.0,15.0,20.0,4640.0,4640.0,0.0,0.0,15.0,20.0,1260.0,5.0,15.0,9280.0,9.0,12.0,2784.0,2784.0,0.0,0.0,9.0,12.0,756.0,3.0,9.0,5568.0,16.0,3712.0,3712.0,0.0,0.0,12.0,16.0,1008.0,4.0,12.0,7424.0,861184.0,861184.0,0.0,0.0,2784.0,3712.0,233856.0,928.0,2784.0,1722368.0,861184.0,0.0,0.0,2784.0,3712.0,233856.0,928.0,2784.0,1722368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,756.0,3.0,9.0,5568.0,16.0,1008.0,4.0,12.0,7424.0,63504.0,252.0,756.0,467712.0,1.0,3.0,1856.0,9.0,5568.0,3444736.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
88,5.0,3.0,4.0,1288.0,1336.0,0.0,1.0,3.0,6.0,502.0,2.0,5.0,2624.0,25.0,15.0,20.0,6440.0,6680.0,0.0,5.0,15.0,30.0,2510.0,10.0,25.0,13120.0,9.0,12.0,3864.0,4008.0,0.0,3.0,9.0,18.0,1506.0,6.0,15.0,7872.0,16.0,5152.0,5344.0,0.0,4.0,12.0,24.0,2008.0,8.0,20.0,10496.0,1658944.0,1720768.0,0.0,1288.0,3864.0,7728.0,646576.0,2576.0,6440.0,3379712.0,1784896.0,0.0,1336.0,4008.0,8016.0,670672.0,2672.0,6680.0,3505664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,502.0,2.0,5.0,2624.0,9.0,18.0,1506.0,6.0,15.0,7872.0,36.0,3012.0,12.0,30.0,15744.0,252004.0,1004.0,2510.0,1317248.0,4.0,10.0,5248.0,25.0,13120.0,6885376.0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
89,7.0,4.0,4.0,600.0,1200.0,0.0,0.0,4.0,4.0,480.0,2.5,4.5,1800.0,49.0,28.0,28.0,4200.0,8400.0,0.0,0.0,28.0,28.0,3360.0,17.5,31.5,12600.0,16.0,16.0,2400.0,4800.0,0.0,0.0,16.0,16.0,1920.0,10.0,18.0,7200.0,16.0,2400.0,4800.0,0.0,0.0,16.0,16.0,1920.0,10.0,18.0,7200.0,360000.0,720000.0,0.0,0.0,2400.0,2400.0,288000.0,1500.0,2700.0,1080000.0,1440000.0,0.0,0.0,4800.0,4800.0,576000.0,3000.0,5400.0,2160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,1920.0,10.0,18.0,7200.0,16.0,1920.0,10.0,18.0,7200.0,230400.0,1200.0,2160.0,864000.0,6.25,11.25,4500.0,20.25,8100.0,3240000.0,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
90,6.0,3.0,3.0,1427.0,1427.0,0.0,1.0,3.0,7.0,516.0,2.0,6.0,2854.0,36.0,18.0,18.0,8562.0,8562.0,0.0,6.0,18.0,42.0,3096.0,12.0,36.0,17124.0,9.0,9.0,4281.0,4281.0,0.0,3.0,9.0,21.0,1548.0,6.0,18.0,8562.0,9.0,4281.0,4281.0,0.0,3.0,9.0,21.0,1548.0,6.0,18.0,8562.0,2036329.0,2036329.0,0.0,1427.0,4281.0,9989.0,736332.0,2854.0,8562.0,4072658.0,2036329.0,0.0,1427.0,4281.0,9989.0,736332.0,2854.0,8562.0,4072658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,516.0,2.0,6.0,2854.0,9.0,21.0,1548.0,6.0,18.0,8562.0,49.0,3612.0,14.0,42.0,19978.0,266256.0,1032.0,3096.0,1472664.0,4.0,12.0,5708.0,36.0,17124.0,8145316.0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
91,7.0,4.0,4.0,860.0,1992.0,1.0,0.0,4.0,7.0,608.0,2.5,5.5,2852.0,49.0,28.0,28.0,6020.0,13944.0,7.0,0.0,28.0,49.0,4256.0,17.5,38.5,19964.0,16.0,16.0,3440.0,7968.0,4.0,0.0,16.0,28.0,2432.0,10.0,22.0,11408.0,16.0,3440.0,7968.0,4.0,0.0,16.0,28.0,2432.0,10.0,22.0,11408.0,739600.0,1713120.0,860.0,0.0,3440.0,6020.0,522880.0,2150.0,4730.0,2452720.0,3968064.0,1992.0,0.0,7968.0,13944.0,1211136.0,4980.0,10956.0,5681184.0,1.0,0.0,4.0,7.0,608.0,2.5,5.5,2852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,2432.0,10.0,22.0,11408.0,49.0,4256.0,17.5,38.5,19964.0,369664.0,1520.0,3344.0,1734016.0,6.25,13.75,7130.0,30.25,15686.0,8133904.0,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
92,7.0,4.0,4.0,754.0,1540.0,1.0,0.0,4.0,6.0,495.0,2.5,5.5,2294.0,49.0,28.0,28.0,5278.0,10780.0,7.0,0.0,28.0,42.0,3465.0,17.5,38.5,16058.0,16.0,16.0,3016.0,6160.0,4.0,0.0,16.0,24.0,1980.0,10.0,22.0,9176.0,16.0,3016.0,6160.0,4.0,0.0,16.0,24.0,1980.0,10.0,22.0,9176.0,568516.0,1161160.0,754.0,0.0,3016.0,4524.0,373230.0,1885.0,4147.0,1729676.0,2371600.0,1540.0,0.0,6160.0,9240.0,762300.0,3850.0,8470.0,3532760.0,1.0,0.0,4.0,6.0,495.0,2.5,5.5,2294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,1980.0,10.0,22.0,9176.0,36.0,2970.0,15.0,33.0,13764.0,245025.0,1237.5,2722.5,1135530.0,6.25,13.75,5735.0,30.25,12617.0,5262436.0,92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
93,5.0,3.0,0.0,0.0,1535.0,0.0,0.0,3.0,8.0,400.0,2.0,6.0,1535.0,25.0,15.0,0.0,0.0,7675.0,0.0,0.0,15.0,40.0,2000.0,10.0,30.0,7675.0,9.0,0.0,0.0,4605.0,0.0,0.0,9.0,24.0,1200.0,6.0,18.0,4605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356225.0,0.0,0.0,4605.0,12280.0,614000.0,3070.0,9210.0,2356225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,1200.0,6.0,18.0,4605.0,64.0,3200.0,16.0,48.0,12280.0,160000.0,800.0,2400.0,614000.0,4.0,12.0,3070.0,36.0,9210.0,2356225.0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
94,5.0,3.0,3.0,1152.0,1152.0,1.0,0.0,3.0,6.0,484.0,1.0,4.0,2304.0,25.0,15.0,15.0,5760.0,5760.0,5.0,0.0,15.0,30.0,2420.0,5.0,20.0,11520.0,9.0,9.0,3456.0,3456.0,3.0,0.0,9.0,18.0,1452.0,3.0,12.0,6912.0,9.0,3456.0,3456.0,3.0,0.0,9.0,18.0,1452.0,3.0,12.0,6912.0,1327104.0,1327104.0,1152.0,0.0,3456.0,6912.0,557568.0,1152.0,4608.0,2654208.0,1327104.0,1152.0,0.0,3456.0,6912.0,557568.0,1152.0,4608.0,2654208.0,1.0,0.0,3.0,6.0,484.0,1.0,4.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,1452.0,3.0,12.0,6912.0,36.0,2904.0,6.0,24.0,13824.0,234256.0,484.0,1936.0,1115136.0,1.0,4.0,2304.0,16.0,9216.0,5308416.0,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
95,8.0,4.0,4.0,1141.0,1151.0,1.0,0.0,4.0,5.0,484.0,2.0,4.0,2292.0,64.0,32.0,32.0,9128.0,9208.0,8.0,0.0,32.0,40.0,3872.0,16.0,32.0,18336.0,16.0,16.0,4564.0,4604.0,4.0,0.0,16.0,20.0,1936.0,8.0,16.0,9168.0,16.0,4564.0,4604.0,4.0,0.0,16.0,20.0,1936.0,8.0,16.0,9168.0,1301881.0,1313291.0,1141.0,0.0,4564.0,5705.0,552244.0,2282.0,4564.0,2615172.0,1324801.0,1151.0,0.0,4604.0,5755.0,557084.0,2302.0,4604.0,2638092.0,1.0,0.0,4.0,5.0,484.0,2.0,4.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,1936.0,8.0,16.0,9168.0,25.0,2420.0,10.0,20.0,11460.0,234256.0,968.0,1936.0,1109328.0,4.0,8.0,4584.0,16.0,9168.0,5253264.0,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
96,6.0,3.0,3.0,1138.0,1138.0,0.0,1.0,3.0,6.0,480.0,1.0,4.0,2276.0,36.0,18.0,18.0,6828.0,6828.0,0.0,6.0,18.0,36.0,2880.0,6.0,24.0,13656.0,9.0,9.0,3414.0,3414.0,0.0,3.0,9.0,18.0,1440.0,3.0,12.0,6828.0,9.0,3414.0,3414.0,0.0,3.0,9.0,18.0,1440.0,3.0,12.0,6828.0,1295044.0,1295044.0,0.0,1138.0,3414.0,6828.0,546240.0,1138.0,4552.0,2590088.0,1295044.0,0.0,1138.0,3414.0,6828.0,546240.0,1138.0,4552.0,2590088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,480.0,1.0,4.0,2276.0,9.0,18.0,1440.0,3.0,12.0,6828.0,36.0,2880.0,6.0,24.0,13656.0,230400.0,480.0,1920.0,1092480.0,1.0,4.0,2276.0,16.0,9104.0,5180176.0,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
